content_id,client_id,action_rank,predicted_decline_probability,action_label,reason_code,impressions_90d,content_age_days,avg_position,days_since_last_update,content_type,main_intent
content_2851eb1b0839,client_4e07408562,19043,0.5115,monitor,aging_content,2964,445,11.0,13,keyword article,informational
content_8f8fd30cee7c,client_349c41201b,19044,0.5115,monitor,high_visibility,4117,95,6.4,20,keyword article,informational
content_c5c1e3c0d9c2,client_e629fa6598,19045,0.5114,monitor,aging_content,199,460,8.6,20,keyword article,transactional
content_ffca1716a06b,client_19581e27de,19046,0.5114,monitor,aging_content,364,463,1.0,20,keyword article,informational
content_03b0026dc518,client_4ec9599fc2,19047,0.5114,monitor,aging_content,11,375,4.6,20,keyword article,informational
content_437f7cd9b2fc,client_19581e27de,19048,0.5114,monitor,model_flagged,1433,329,12.9,104,keyword article,commercial
content_46a4efea2592,client_4e07408562,19049,0.5114,monitor,aging_content,3224,445,13.4,13,keyword article,transactional
content_637430d4e701,client_349c41201b,19050,0.5114,monitor,high_visibility,35689,119,6.7,20,keyword article,transactional
content_deabeb979acb,client_4e07408562,19051,0.5114,monitor,aging_content,2146,537,16.1,104,keyword article,informational
content_1f37eb0c4230,client_e629fa6598,19052,0.5113,monitor,aging_content,1330,460,6.9,22,keyword article,informational
content_6eb78ee53405,client_19581e27de,19053,0.5113,monitor,high_visibility,13740,330,4.2,104,keyword article,transactional
content_66e287a90d64,client_19581e27de,19054,0.5113,monitor,aging_content,2026,419,7.3,22,keyword article,commercial
content_0dbb45b8bb50,client_624b60c58c,19055,0.5113,monitor,aging_content,414,357,11.3,20,keyword article,informational
content_b8af94968fae,client_19581e27de,19056,0.5113,monitor,high_visibility,9537,139,3.5,104,keyword article,commercial
content_903de95fb318,client_19581e27de,19057,0.5113,monitor,high_visibility,6256,313,5.9,104,keyword article,transactional
content_e734ce8f057a,client_4e07408562,19058,0.5113,monitor,aging_content,1516,537,12.4,13,keyword article,informational
content_4458f3a6743c,client_19581e27de,19059,0.5113,monitor,model_flagged,1951,313,14.4,104,keyword article,informational
content_8444759ee7bd,client_19581e27de,19060,0.5113,monitor,high_visibility_and_aging,7001,482,8.1,20,keyword article,informational
content_c81b352b270b,client_4e07408562,19061,0.5113,monitor,high_visibility_and_aging,5041,445,13.3,20,keyword article,informational
content_985a0e3ec7b2,client_19581e27de,19062,0.5112,monitor,aging_content,313,362,10.8,104,keyword article,transactional
content_a6bc67ad6378,client_19581e27de,19063,0.5112,monitor,high_visibility,21671,257,5.5,104,keyword article,informational
content_2dde47791e4b,client_19581e27de,19064,0.5112,monitor,aging_content,3403,482,12.5,22,keyword article,commercial
content_e8ee489ad4fd,client_4e07408562,19065,0.5112,monitor,high_visibility_and_aging,3698,421,10.3,13,keyword article,commercial
content_7d099385f905,client_4ec9599fc2,19066,0.5112,monitor,aging_content,7,374,22.3,20,keyword article,
content_e8699111381e,client_8527a891e2,19067,0.5112,monitor,model_flagged,4,90,8.3,8,keyword article,informational
content_9d393029065a,client_4e07408562,19068,0.5112,monitor,high_visibility_and_aging,6223,445,10.5,25,keyword article,commercial
content_4cf057f43fd4,client_624b60c58c,19069,0.5111,monitor,aging_content,20,357,8.7,20,keyword article,commercial
content_bfe01fd74f4a,client_19581e27de,19070,0.5111,monitor,aging_content,1919,480,11.9,22,keyword article,commercial
content_5450f0a658b5,client_4e07408562,19071,0.5111,monitor,aging_content,1525,487,10.3,13,keyword article,informational
content_f6a16dc5492d,client_19581e27de,19072,0.5111,monitor,model_flagged,2174,236,26.2,104,keyword article,transactional
content_35771cb201d7,client_19581e27de,19073,0.5111,monitor,high_visibility_and_aging,4847,419,8.1,20,keyword article,navigational
content_f7cf83f3d4f3,client_4e07408562,19074,0.5111,monitor,aging_content,1668,445,10.3,7,keyword article,commercial
content_d6ee5b55230c,client_19581e27de,19075,0.5111,monitor,aging_content,1086,441,4.9,22,keyword article,informational
content_219b8e3014a4,client_e629fa6598,19076,0.5111,monitor,aging_content,40,460,4.1,20,keyword article,transactional
content_22d7c8eb543e,client_19581e27de,19077,0.5111,monitor,aging_content,3572,417,11.9,22,keyword article,transactional
content_ea6e74b671e3,client_4e07408562,19078,0.5111,monitor,high_visibility_and_aging,4180,390,8.1,25,keyword article,informational
content_f29952db9c27,client_b4944c6ff0,19079,0.511,monitor,high_visibility,6377,90,4.9,20,keyword article,transactional
content_13bbb992b7ea,client_19581e27de,19080,0.511,monitor,aging_content,29,463,7.4,20,keyword article,transactional
content_2fea65c75ada,client_19581e27de,19081,0.511,monitor,high_visibility,6286,112,2.2,20,keyword article,transactional
content_147d28ef24a7,client_b4944c6ff0,19082,0.511,monitor,model_flagged,3236,97,4.9,20,keyword article,informational
content_fde14d5b0b8f,client_4e07408562,19083,0.511,monitor,high_visibility_and_aging,3700,537,9.0,13,keyword article,informational
content_eb1510f4b5f1,client_3fdba35f04,19084,0.5109,monitor,high_visibility_and_aging,12275,463,14.7,41,keyword article,informational
content_8549a925b90b,client_4ec9599fc2,19085,0.5109,monitor,aging_content,13,375,2.2,20,keyword article,informational
content_118d9584c05e,client_19581e27de,19086,0.5109,monitor,model_flagged,290,313,6.3,104,keyword article,transactional
content_2e2b769bb379,client_19581e27de,19087,0.5109,monitor,model_flagged,335,313,14.7,104,keyword article,informational
content_165e75840c39,client_2c624232cd,19088,0.5109,monitor,aging_content,1823,438,8.9,11,keyword article,informational
content_0472d032b72d,client_19581e27de,19089,0.5108,monitor,model_flagged,572,313,9.9,104,keyword article,informational
content_82a8877bc1df,client_6208ef0f77,19090,0.5108,monitor,high_visibility,5278,236,11.9,104,keyword article,transactional
content_5342a040de14,client_4ec9599fc2,19091,0.5108,monitor,aging_content,22,375,10.3,20,keyword article,informational
content_057189374b95,client_19581e27de,19092,0.5108,monitor,model_flagged,148,153,37.4,104,keyword article,commercial
content_54289eb1f9e1,client_e629fa6598,19093,0.5108,monitor,aging_content,2873,502,18.2,22,keyword article,commercial
content_36f368fd0015,client_d029fa3a95,19094,0.5107,monitor,high_visibility,30522,280,9.2,20,keyword article,informational
content_2fac394011e7,client_4e07408562,19095,0.5107,monitor,high_visibility_and_aging,14006,445,23.1,25,keyword article,informational
content_15aefc83749a,client_4e07408562,19096,0.5107,monitor,aging_content,1078,421,17.4,104,keyword article,informational
content_2561fb8fdb3f,client_6208ef0f77,19097,0.5107,monitor,high_visibility,20608,125,30.7,104,keyword article,informational
content_88d98058e66e,client_8527a891e2,19098,0.5107,monitor,aging_content,23,348,3.1,20,keyword article,commercial
content_127d10b24d29,client_19581e27de,19099,0.5107,monitor,high_visibility_and_aging,3643,389,5.0,22,keyword article,commercial
content_8e8923f2c316,client_19581e27de,19100,0.5106,monitor,high_visibility,15111,236,3.6,104,keyword article,informational
content_33526bde2ecc,client_6208ef0f77,19101,0.5106,monitor,model_flagged,1917,299,10.1,104,keyword article,commercial
content_7b6f1a0642d2,client_19581e27de,19102,0.5106,monitor,model_flagged,2791,236,29.9,104,keyword article,informational
content_5b91e6eac7e3,client_e629fa6598,19103,0.5106,monitor,aging_content,27,460,5.9,20,keyword article,commercial
content_885a25cd5e18,client_4e07408562,19104,0.5106,monitor,high_visibility,5805,326,16.8,25,keyword article,transactional
content_f83c602379ea,client_e629fa6598,19105,0.5106,monitor,aging_content,24,460,8.9,20,keyword article,commercial
content_99c747369612,client_e629fa6598,19106,0.5106,monitor,high_visibility_and_aging,3996,460,6.6,22,keyword article,commercial
content_df7ef8ee8023,client_19581e27de,19107,0.5106,monitor,high_visibility,16470,313,7.5,104,keyword article,transactional
content_27ff53b220e1,client_e629fa6598,19108,0.5106,monitor,aging_content,27,460,7.2,20,keyword article,informational
content_6254768956a9,client_19581e27de,19109,0.5106,monitor,aging_content,2996,463,5.5,22,keyword article,transactional
content_6468a28aa680,client_19581e27de,19110,0.5106,monitor,aging_content,1183,441,7.3,22,keyword article,informational
content_3f47549e5a2c,client_19581e27de,19111,0.5105,monitor,high_visibility,3913,313,12.0,104,keyword article,transactional
content_df80d6ffd34d,client_19581e27de,19112,0.5105,monitor,high_visibility,20241,313,7.0,104,keyword article,commercial
content_1243ed56b082,client_e629fa6598,19113,0.5105,monitor,aging_content,33,460,5.3,20,keyword article,informational
content_c6e52c61b0a8,client_d4735e3a26,19114,0.5105,monitor,model_flagged,28,280,2.6,20,feedly article,
content_131749bcd0b8,client_4e07408562,19115,0.5104,monitor,high_visibility,4592,326,19.3,14,keyword article,commercial
content_fbd7623b17af,client_d4735e3a26,19116,0.5104,monitor,model_flagged,282,290,3.8,20,feedly article,
content_b7b1eb771179,client_2c624232cd,19117,0.5104,monitor,aging_content,134,438,35.5,11,keyword article,informational
content_e25a5ef7ae33,client_4e07408562,19118,0.5103,monitor,high_visibility_and_aging,4610,545,15.7,25,keyword article,informational
content_18a3b96f04b5,client_19581e27de,19119,0.5103,monitor,model_flagged,1608,330,8.2,104,keyword article,transactional
content_b745a0d61558,client_19581e27de,19120,0.5103,monitor,aging_content,2288,419,5.4,22,keyword article,commercial
content_a750a1520d9b,client_d4735e3a26,19121,0.5103,monitor,model_flagged,113,282,3.4,20,feedly article,
content_151413a68071,client_19581e27de,19122,0.5103,monitor,high_visibility_and_aging,18521,466,7.6,20,keyword article,informational
content_5435904cc461,client_19581e27de,19123,0.5103,monitor,model_flagged,363,236,28.0,104,keyword article,transactional
content_362da3f6708f,client_19581e27de,19124,0.5102,monitor,aging_content,1524,463,9.5,22,keyword article,transactional
content_e70a396cdf3e,client_4e07408562,19125,0.5102,monitor,aging_content,268,487,35.8,13,keyword article,informational
content_36660b667518,client_6208ef0f77,19126,0.5102,monitor,high_visibility,37641,287,17.3,104,keyword article,informational
content_ee4630879d03,client_3fdba35f04,19127,0.5102,monitor,high_visibility_and_aging,6483,463,25.2,20,keyword article,informational
content_ff4e8beb7145,client_2c624232cd,19128,0.5102,monitor,aging_content,674,517,9.9,11,keyword article,informational
content_3e8888599470,client_19581e27de,19129,0.5102,monitor,high_visibility,12071,236,4.8,104,keyword article,informational
content_968ccb3c2014,client_19581e27de,19130,0.5101,monitor,high_visibility,6473,313,9.6,20,keyword article,transactional
content_d009885ada50,client_624b60c58c,19131,0.5101,monitor,model_flagged,6,114,5.8,8,feedly article,
content_d74f70363d5c,client_9f14025af0,19132,0.5101,monitor,aging_content,36,347,18.6,20,keyword article,informational
content_8122c8ce5efc,client_19581e27de,19133,0.5101,monitor,high_visibility,14845,236,4.4,104,keyword article,informational
content_9ed477a57b1c,client_19581e27de,19134,0.5101,monitor,aging_content,49,389,8.4,22,keyword article,transactional
content_6c3426c40c8d,client_19581e27de,19135,0.5101,monitor,high_visibility_and_aging,3880,480,6.6,22,keyword article,commercial
content_bfd7204f67fc,client_19581e27de,19136,0.51,monitor,high_visibility,20561,330,5.1,104,keyword article,transactional
content_e550ffb258c0,client_2c624232cd,19137,0.51,monitor,aging_content,383,517,12.2,11,keyword article,informational
content_f305ff772dd8,client_e629fa6598,19138,0.51,monitor,aging_content,46,460,7.8,20,keyword article,informational
content_82147211de4c,client_4e07408562,19139,0.51,monitor,high_visibility_and_aging,11024,445,9.6,14,keyword article,informational
content_5118cc647c72,client_f74efabef1,19140,0.51,monitor,high_visibility,31391,144,5.7,20,keyword article,informational
content_ccda8876f16c,client_4ec9599fc2,19141,0.51,monitor,aging_content,20,375,8.8,20,keyword article,informational
content_8c004c94eb68,client_d4735e3a26,19142,0.51,monitor,aging_content,60,489,4.6,20,keyword article,informational
content_799ac3a51611,client_19581e27de,19143,0.51,monitor,high_visibility,8760,236,5.7,104,keyword article,informational
content_47f14fc1ca93,client_6208ef0f77,19144,0.51,monitor,high_visibility,86006,211,17.2,104,keyword article,commercial
content_81e8f3a5bc0f,client_98a3ab7c34,19145,0.51,monitor,model_flagged,4,91,17.3,1,keyword article,informational
content_d31f4535caf1,client_9f14025af0,19146,0.51,monitor,model_flagged,373,306,44.8,20,keyword article,commercial
content_618da674c9d4,client_2c624232cd,19147,0.51,monitor,high_visibility_and_aging,4131,517,5.4,22,keyword article,informational
content_6f6a4e56098c,client_d4735e3a26,19148,0.5099,monitor,aging_content,45,495,3.2,20,keyword article,commercial
content_cb304620c8cf,client_19581e27de,19149,0.5099,monitor,model_flagged,62,313,8.6,104,keyword article,transactional
content_8f4871059592,client_4ec9599fc2,19150,0.5099,monitor,high_visibility_and_aging,7357,445,7.6,104,keyword article,commercial
content_e0ed1649d2ca,client_19581e27de,19151,0.5099,monitor,model_flagged,1821,313,8.6,104,keyword article,informational
content_17e62c7661d8,client_4e07408562,19152,0.5098,monitor,high_visibility_and_aging,8937,347,11.1,25,keyword article,commercial
content_0f9305fb9daa,client_4e07408562,19153,0.5098,monitor,aging_content,2294,504,4.7,104,keyword article,informational
content_01618358b525,client_4e07408562,19154,0.5098,monitor,aging_content,2110,545,7.9,13,keyword article,informational
content_03bcbc4233c1,client_19581e27de,19155,0.5098,monitor,aging_content,51,417,9.1,22,keyword article,informational
content_8ae89e9bf443,client_19581e27de,19156,0.5098,monitor,high_visibility_and_aging,3762,482,6.1,22,keyword article,informational
content_c33795f1cff2,client_6208ef0f77,19157,0.5098,monitor,high_visibility,8063,300,20.8,104,keyword article,informational
content_53e38ea20dcd,client_4e07408562,19158,0.5098,monitor,aging_content,1797,445,11.2,7,keyword article,informational
content_971787b181dd,client_4e07408562,19159,0.5097,monitor,aging_content,1005,537,13.2,7,keyword article,informational
content_f292c8c5c2fe,client_d4735e3a26,19160,0.5097,monitor,aging_content,29,489,14.2,20,keyword article,informational
content_5f7d77cf01e3,client_9400f1b21c,19161,0.5097,monitor,aging_content,23,557,25.0,20,keyword article,informational
content_2031bf8f0a8c,client_d59eced1de,19162,0.5097,monitor,aging_content,7,347,7.0,104,keyword article,transactional
content_291c000503bf,client_19581e27de,19163,0.5097,monitor,model_flagged,498,256,27.8,104,keyword article,commercial
content_7df5062fd83f,client_4ec9599fc2,19164,0.5097,monitor,aging_content,712,445,9.9,104,keyword article,informational
content_0c098b67630f,client_19581e27de,19165,0.5097,monitor,high_visibility,19807,112,2.8,20,keyword article,commercial
content_7cb70d02699c,client_e629fa6598,19166,0.5097,monitor,aging_content,200,460,14.1,20,keyword article,informational
content_eacbef5e9c0a,client_f369cb89fc,19167,0.5096,monitor,high_visibility,9477,97,3.6,20,keyword article,commercial
content_6ad4a6b1e5ea,client_d4735e3a26,19168,0.5096,monitor,aging_content,338,489,7.4,20,keyword article,informational
